base_year,location,data_year,total_deficit_mwh,deficit_hours,total_gen_mwh,avg_storage_mwh
2024,King Island Solar Farm  ,2019,0.0,0,775504.09,783.58
2024,King Island Solar Farm  ,2020,0.0,0,749625.95,773.65
2024,King Island Solar Farm  ,2021,81.24,6,767986.41,772.45
2024,King Island Solar Farm  ,2022,306.76,7,752720.48,768.81
2024,King Island Solar Farm  ,2023,83.16,2,772063.24,787.27
2024,King Island Solar Farm  ,2024,349.38,10,764180.77,769.23
2024,Woakwine Wind farm,2019,468.0,12,779653.67,445.99
2024,Woakwine Wind farm,2020,495.57,10,754851.64,439.32
2024,Woakwine Wind farm,2021,945.47,26,777261.19,439.22
2024,Woakwine Wind farm,2022,768.8,20,747076.96,433.12
2024,Woakwine Wind farm,2023,718.43,18,781496.9,437.89
2024,Woakwine Wind farm,2024,40.03,2,776220.65,445.71
2024,Robertstown Solar Project,2019,0.0,0,699832.98,492.52
2024,Robertstown Solar Project,2020,360.17,9,672591.23,486.58
2024,Robertstown Solar Project,2021,0.0,0,682944.61,489.97
2024,Robertstown Solar Project,2022,107.09,3,654599.66,485.96
2024,Robertstown Solar Project,2023,550.3,11,684790.26,486.27
2024,Robertstown Solar Project,2024,237.89,5,676736.55,482.43
2024,Goyder South Hybrid Renewable Power Station,2019,0.0,0,632733.79,485.41
2024,Goyder South Hybrid Renewable Power Station,2020,663.56,13,607114.4,477.66
2024,Goyder South Hybrid Renewable Power Station,2021,0.0,0,614258.42,482.43
2024,Goyder South Hybrid Renewable Power Station,2022,212.12,4,589043.1,476.1
2024,Goyder South Hybrid Renewable Power Station,2023,1251.31,25,617825.51,477.17
2024,Goyder South Hybrid Renewable Power Station,2024,259.73,7,613686.31,473.92
2024,Cleve Wind Farm,2019,245.25,6,617773.04,470.63
2024,Cleve Wind Farm,2020,718.33,15,605391.16,468.29
2024,Cleve Wind Farm,2021,692.93,20,611234.64,472.06
2024,Cleve Wind Farm,2022,0.32,1,599639.51,469.69
2024,Cleve Wind Farm,2023,954.38,18,615563.21,467.66
2024,Cleve Wind Farm,2024,196.94,7,607130.94,469.92
2024,Yoorndoo Ilga Solar,2019,42.04,1,531545.09,599.74
2024,Yoorndoo Ilga Solar,2020,612.06,14,516070.07,590.04
2024,Yoorndoo Ilga Solar,2021,209.86,5,517259.57,589.55
2024,Yoorndoo Ilga Solar,2022,30.66,1,504523.54,581.7
2024,Yoorndoo Ilga Solar,2023,1616.3,27,522973.56,588.15
2024,Yoorndoo Ilga Solar,2024,67.25,2,514752.49,583.63
2024,Bodangora Wind Farm ,2019,29.73,5,942796.33,354.51
2024,Bodangora Wind Farm ,2020,114.56,4,883279.56,351.44
2024,Bodangora Wind Farm ,2021,715.88,12,901534.1,351.11
2024,Bodangora Wind Farm ,2022,904.7,22,862218.74,349.53
2024,Bodangora Wind Farm ,2023,838.28,17,929555.48,351.25
2024,Bodangora Wind Farm ,2024,666.47,14,890085.65,348.28
2024,Sapphire Wind Farm,2019,83.36,3,649754.96,358.66
2024,Sapphire Wind Farm,2020,932.05,21,617879.41,349.02
2024,Sapphire Wind Farm,2021,1595.42,29,618311.64,347.72
2024,Sapphire Wind Farm,2022,1723.81,35,623879.25,348.2
2024,Sapphire Wind Farm,2023,40.73,1,633791.53,356.39
2024,Sapphire Wind Farm,2024,17.4,6,604284.38,344.73
2024,Metz Solar Farm ,2019,151.53,3,748319.22,377.23
2024,Metz Solar Farm ,2020,272.14,7,712646.51,375.26
2024,Metz Solar Farm ,2021,898.26,15,723846.33,374.57
2024,Metz Solar Farm ,2022,1108.87,18,719711.58,373.71
2024,Metz Solar Farm ,2023,186.15,4,730750.91,376.47
2024,Metz Solar Farm ,2024,249.71,7,696780.46,370.04
2024,Bullawah Wind Farm,2019,319.72,6,877839.87,423.46
2024,Bullawah Wind Farm,2020,610.18,13,845955.46,423.59
2024,Bullawah Wind Farm,2021,2.26,1,858279.0,425.34
2024,Bullawah Wind Farm,2022,98.54,2,810340.7,421.69
2024,Bullawah Wind Farm,2023,518.28,9,863561.79,423.57
2024,Bullawah Wind Farm,2024,160.39,4,868381.56,418.48
2024,Sunraysia Solar Farm,2019,144.58,6,863138.86,507.42
2024,Sunraysia Solar Farm,2020,18.8,1,834899.53,508.05
2024,Sunraysia Solar Farm,2021,219.13,5,845872.0,507.83
2024,Sunraysia Solar Farm,2022,0.0,0,802877.69,504.23
2024,Sunraysia Solar Farm,2023,556.67,10,854499.57,506.6
2024,Sunraysia Solar Farm,2024,338.7,9,854755.6,501.74
2024,Hunter Coast Offshore Wind Project (proposed) ,2019,240.98,6,678888.64,560.84
2024,Hunter Coast Offshore Wind Project (proposed) ,2020,98.1,2,663039.16,564.24
2024,Hunter Coast Offshore Wind Project (proposed) ,2021,366.72,8,667076.06,561.3
2024,Hunter Coast Offshore Wind Project (proposed) ,2022,712.92,18,661087.57,553.15
2024,Hunter Coast Offshore Wind Project (proposed) ,2023,229.63,5,666090.61,566.91
2024,Hunter Coast Offshore Wind Project (proposed) ,2024,38.65,3,647512.28,557.89
2024,Muswellbrook Solar Farm ,2019,581.74,11,797066.77,514.68
2024,Muswellbrook Solar Farm ,2020,130.76,5,755489.8,512.77
2024,Muswellbrook Solar Farm ,2021,118.8,2,763780.19,515.37
2024,Muswellbrook Solar Farm ,2022,1379.41,29,733503.18,502.32
2024,Muswellbrook Solar Farm ,2023,15.93,1,794070.77,518.37
2024,Muswellbrook Solar Farm ,2024,262.52,6,745805.55,506.03
2024,Wollongong Offshore Wind Project (proposed),2019,83.24,2,825727.57,495.49
2024,Wollongong Offshore Wind Project (proposed),2020,525.45,10,813358.0,487.61
2024,Wollongong Offshore Wind Project (proposed),2021,134.69,5,831311.71,492.06
2024,Wollongong Offshore Wind Project (proposed),2022,578.98,13,841699.43,487.34
2024,Wollongong Offshore Wind Project (proposed),2023,749.98,17,823569.04,491.66
2024,Wollongong Offshore Wind Project (proposed),2024,315.89,7,815988.1,489.06
2024,Shoalhaven Solar Farm ,2019,0.0,0,834238.87,552.42
2024,Shoalhaven Solar Farm ,2020,74.93,1,803641.83,548.95
2024,Shoalhaven Solar Farm ,2021,329.01,6,816557.83,549.63
2024,Shoalhaven Solar Farm ,2022,0.0,0,809974.87,547.37
2024,Shoalhaven Solar Farm ,2023,2.17,1,830047.29,553.82
2024,Shoalhaven Solar Farm ,2024,340.23,8,787879.93,544.06
